dam_code,dam_name,obsrdt,rain,rain_sum_24h,inflowqy,totdcwtrqy,lowlevel,rsvwtrt,interest_reason
1012110,소양강,2023-09-20,3.0,26.0,169.0,92.57,188.43,74.6,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-09-21,0.0,17.0,258.68,90.11,188.55,74.9,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-09-22,0.0,0.0,193.02,0.0,188.78,75.3,유입량 과거 상위 25%
1012110,소양강,2023-09-23,0.0,0.0,220.9,0.0,188.97,75.7,유입량 과거 상위 25%
1012110,소양강,2023-09-24,0.0,0.0,28.32,0.0,189.05,75.9,유입량 과거 상위 25%
1012110,소양강,2023-09-25,1.0,1.0,119.88,87.07,189.15,76.1,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-09-26,2.0,10.0,95.67,0.0,189.24,76.2,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1012110,소양강,2023-09-27,2.0,10.0,127.25,0.02,189.32,76.4,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1012110,소양강,2023-09-28,0.0,3.0,74.87,0.0,189.42,76.6,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-09-30,2.0,4.0,210.2,91.51,189.59,76.9,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-10-01,0.0,4.0,71.25,0.0,189.65,77.1,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-10-03,0.0,0.0,124.75,0.0,189.64,77.0,유입량 과거 상위 25%
1012110,소양강,2023-10-04,0.0,0.0,137.5,0.0,189.54,76.8,유입량 과거 상위 25%
1012110,소양강,2023-10-06,0.0,0.0,69.5,0.0,189.5,76.8,유입량 과거 상위 25%
1012110,소양강,2023-10-07,0.0,0.0,187.9,0.0,189.47,76.7,유입량 과거 상위 25%
1012110,소양강,2023-10-08,0.0,0.0,88.53,0.0,189.4,76.6,유입량 과거 상위 25%
1012110,소양강,2023-10-09,2.0,2.0,247.85,0.0,189.35,76.5,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-10-10,0.0,2.0,190.87,0.0,189.3,76.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-10-11,0.0,0.0,114.92,174.42,189.18,76.1,유입량 과거 상위 25%
1012110,소양강,2023-10-13,0.0,0.0,109.25,0.0,189.13,76.0,유입량 과거 상위 25%
1012110,소양강,2023-10-14,4.0,12.0,0.0,82.65,189.12,76.0,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-10-15,0.0,12.0,94.75,89.61,189.11,76.0,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-10-16,0.0,0.0,33.75,0.0,189.1,76.0,유입량 과거 상위 25%
1012110,소양강,2023-10-17,0.0,0.0,66.94,0.0,189.08,75.9,유입량 과거 상위 25%
1012110,소양강,2023-10-18,3.0,8.0,49.33,87.83,189.06,75.9,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-10-19,1.0,9.0,0.0,88.35,189.05,75.9,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-10-22,0.0,0.0,4.12,82.62,188.96,75.7,유입량 과거 상위 25%
1012110,소양강,2023-10-23,0.0,0.0,8.0,0.0,188.96,75.7,유입량 과거 상위 25%
1012110,소양강,2023-10-24,1.0,1.0,43.25,90.01,188.95,75.7,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-10-25,0.0,1.0,16.0,0.0,188.92,75.6,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-10-26,3.0,8.0,130.55,70.96,188.9,75.6,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-10-27,0.0,8.0,16.0,0.02,188.89,75.5,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-10-28,0.0,0.0,49.82,0.0,188.87,75.5,유입량 과거 상위 25%
1012110,소양강,2023-10-29,0.0,0.0,48.0,0.0,188.86,75.5,유입량 과거 상위 25%
1012110,소양강,2023-10-30,0.0,0.0,44.75,0.0,188.83,75.4,유입량 과거 상위 25%
1012110,소양강,2023-10-31,0.0,0.0,44.75,0.0,188.81,75.4,유입량 과거 상위 25%
1012110,소양강,2023-11-01,2.0,4.0,0.0,0.0,188.79,75.3,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-11-02,0.0,4.0,79.2,0.0,188.78,75.3,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-11-03,5.0,18.0,57.5,0.0,188.78,75.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-11-04,0.0,18.0,78.7,0.0,188.78,75.3,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-11-05,12.0,91.0,28.75,0.0,188.8,75.4,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-11-06,2.0,92.0,625.75,0.0,189.19,76.1,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-11-07,0.0,3.0,468.75,0.0,189.51,76.8,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-11-08,0.0,0.0,144.0,0.0,189.64,77.0,유입량 과거 상위 25%
1012110,소양강,2023-11-09,0.0,0.0,120.25,86.21,189.82,77.4,유입량 과거 상위 25%
1012110,소양강,2023-11-10,0.0,0.0,22.75,0.0,189.87,77.5,유입량 과거 상위 25%
1012110,소양강,2023-11-11,0.0,0.0,76.5,0.0,189.92,77.6,유입량 과거 상위 25%
1012110,소양강,2023-11-12,0.0,0.0,53.71,0.0,189.9,77.6,유입량 과거 상위 25%
1012110,소양강,2023-11-13,0.0,0.0,81.59,81.59,189.87,77.5,유입량 과거 상위 25%
1012110,소양강,2023-11-14,0.0,0.0,16.25,0.0,189.84,77.4,유입량 과거 상위 25%
1012110,소양강,2023-11-15,0.0,0.0,166.08,0.0,189.81,77.4,유입량 과거 상위 25%
1012110,소양강,2023-11-16,3.0,7.0,141.25,82.64,189.78,77.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-11-17,0.0,7.0,0.0,0.0,189.74,77.2,최근 24시간 누적강수
1012110,소양강,2023-11-18,0.0,0.0,77.24,0.0,189.64,77.0,유입량 과거 상위 25%
1012110,소양강,2023-11-19,0.0,0.0,84.25,0.0,189.63,77.0,유입량 과거 상위 25%
1012110,소양강,2023-11-20,0.0,0.0,72.65,0.0,189.55,76.9,유입량 과거 상위 25%
1012110,소양강,2023-11-21,0.0,0.0,48.31,75.01,189.51,76.8,유입량 과거 상위 25%
1012110,소양강,2023-11-22,0.0,0.0,71.65,0.0,189.44,76.6,유입량 과거 상위 25%
1012110,소양강,2023-11-23,0.0,0.0,67.75,0.0,189.38,76.5,유입량 과거 상위 25%
1012110,소양강,2023-11-24,0.0,0.0,79.42,73.45,189.29,76.3,유입량 과거 상위 25%
1012110,소양강,2023-11-26,0.0,0.0,74.0,0.0,189.21,76.2,유입량 과거 상위 25%
1012110,소양강,2023-11-27,0.0,0.0,22.5,0.0,189.14,76.0,유입량 과거 상위 25%
1012110,소양강,2023-11-28,0.0,0.0,30.5,0.0,189.08,75.9,유입량 과거 상위 25%
1012110,소양강,2023-11-29,0.0,0.0,64.81,0.0,189.0,75.8,유입량 과거 상위 25%
1012110,소양강,2023-12-01,0.0,0.0,73.2,0.0,188.86,75.5,유입량 과거 상위 25%
1012110,소양강,2023-12-02,0.0,0.0,23.64,0.0,188.67,75.1,유입량 과거 상위 25%
1012110,소양강,2023-12-04,0.0,0.0,51.15,0.0,188.59,74.9,유입량 과거 상위 25%
1012110,소양강,2023-12-05,0.0,0.0,25.21,0.0,188.43,74.6,유입량 과거 상위 25%
1012110,소양강,2023-12-06,1.0,1.0,31.75,89.52,188.41,74.6,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-12-07,0.0,1.0,88.75,88.49,188.33,74.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-12-08,0.0,0.0,106.08,0.0,188.23,74.2,유입량 과거 상위 25%
1012110,소양강,2023-12-09,0.0,0.0,60.16,0.0,188.07,73.9,유입량 과거 상위 25%
1012110,소양강,2023-12-10,0.0,0.0,23.2,0.0,187.96,73.7,유입량 과거 상위 25%
1012110,소양강,2023-12-11,3.0,32.0,26.05,100.27,187.95,73.7,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-12-12,0.0,32.0,131.22,85.61,187.88,73.6,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-12-13,0.0,0.0,94.46,73.96,187.84,73.5,유입량 과거 상위 25%
1012110,소양강,2023-12-14,3.0,23.0,97.25,0.0,187.77,73.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2023-12-15,4.0,43.0,165.59,168.14,187.79,73.4,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-12-16,0.0,21.0,59.43,188.43,187.87,73.5,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-12-17,0.0,0.0,236.18,182.68,187.9,73.6,유입량 과거 상위 25%
1012110,소양강,2023-12-19,0.0,0.0,136.75,0.0,187.83,73.4,유입량 과거 상위 25%
1012110,소양강,2023-12-21,0.0,0.0,131.75,0.0,187.7,73.2,유입량 과거 상위 25%
1012110,소양강,2023-12-23,0.0,0.0,25.0,0.0,187.51,72.8,유입량 과거 상위 25%
1012110,소양강,2023-12-24,0.0,0.0,38.24,0.0,187.4,72.6,유입량 과거 상위 25%
1012110,소양강,2023-12-25,0.0,0.0,68.61,0.0,187.28,72.4,유입량 과거 상위 25%
1012110,소양강,2023-12-26,0.0,0.0,42.0,0.0,187.22,72.3,유입량 과거 상위 25%
1012110,소양강,2023-12-27,0.0,0.0,51.25,0.0,187.11,72.1,유입량 과거 상위 25%
1012110,소양강,2023-12-28,0.0,0.0,15.5,0.0,187.01,71.9,유입량 과거 상위 25%
1012110,소양강,2023-12-29,0.0,0.0,99.0,0.0,186.95,71.8,유입량 과거 상위 25%
1012110,소양강,2023-12-30,1.0,3.0,119.0,153.54,186.9,71.6,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2023-12-31,0.0,3.0,41.75,133.71,186.84,71.5,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-01-01,0.0,0.0,26.25,0.0,186.78,71.4,유입량 과거 상위 25%
1012110,소양강,2024-01-02,0.0,0.0,119.47,0.0,186.71,71.3,유입량 과거 상위 25%
1012110,소양강,2024-01-03,0.0,0.0,114.0,150.95,186.66,71.2,유입량 과거 상위 25%
1012110,소양강,2024-01-04,0.0,0.0,78.5,0.0,186.59,71.1,유입량 과거 상위 25%
1012110,소양강,2024-01-05,0.0,0.0,60.12,0.0,186.57,71.0,유입량 과거 상위 25%
1012110,소양강,2024-01-07,0.0,0.0,104.5,68.49,186.54,71.0,유입량 과거 상위 25%
1012110,소양강,2024-01-08,0.0,0.0,20.0,0.0,186.52,70.9,유입량 과거 상위 25%
1012110,소양강,2024-01-09,0.0,0.0,55.29,0.0,186.48,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-10,0.0,0.0,55.25,0.0,186.45,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-11,0.0,0.0,10.75,0.0,186.46,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-12,0.0,0.0,64.5,0.0,186.46,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-13,0.0,0.0,32.25,0.0,186.47,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-14,2.0,4.0,21.5,0.0,186.47,70.8,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-01-15,0.0,4.0,0.0,0.0,186.46,70.8,최근 24시간 누적강수
1012110,소양강,2024-01-18,0.0,0.0,32.25,0.0,186.47,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-19,0.0,0.0,10.75,0.0,186.48,70.9,유입량 과거 상위 25%
1012110,소양강,2024-01-20,0.0,0.0,16.91,0.0,186.48,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-22,0.0,0.0,53.75,0.0,186.47,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-24,0.0,0.0,64.5,0.0,186.46,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-25,0.0,0.0,55.25,0.0,186.45,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-26,0.0,0.0,45.61,0.0,186.43,70.8,유입량 과거 상위 25%
1012110,소양강,2024-01-28,0.0,0.0,21.5,0.0,186.43,70.7,유입량 과거 상위 25%
1012110,소양강,2024-01-29,0.0,0.0,97.71,0.0,186.42,70.7,유입량 과거 상위 25%
1012110,소양강,2024-01-31,0.0,0.0,46.0,13.35,186.41,70.7,유입량 과거 상위 25%
1012110,소양강,2024-02-01,0.0,0.0,144.76,0.0,186.41,70.7,유입량 과거 상위 25%
1012110,소양강,2024-02-02,0.0,0.0,30.64,0.0,186.36,70.6,유입량 과거 상위 25%
1012110,소양강,2024-02-03,0.0,0.0,50.5,0.0,186.27,70.4,유입량 과거 상위 25%
1012110,소양강,2024-02-05,1.0,1.0,0.0,90.11,186.24,70.4,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-02-06,0.0,0.0,74.29,0.0,186.18,70.3,유입량 과거 상위 25%
1012110,소양강,2024-02-07,0.0,0.0,41.25,0.0,186.18,70.3,유입량 과거 상위 25%
1012110,소양강,2024-02-08,0.0,0.0,41.25,0.0,186.18,70.3,유입량 과거 상위 25%
1012110,소양강,2024-02-09,0.0,0.0,27.5,0.0,186.17,70.3,유입량 과거 상위 25%
1012110,소양강,2024-02-11,0.0,0.0,126.75,0.0,186.16,70.2,유입량 과거 상위 25%
1012110,소양강,2024-02-12,0.0,0.0,70.25,0.0,186.15,70.2,유입량 과거 상위 25%
1012110,소양강,2024-02-13,0.0,0.0,256.5,0.0,186.14,70.2,유입량 과거 상위 25%
1012110,소양강,2024-02-15,1.0,3.0,226.25,0.0,186.22,70.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-02-16,0.0,3.0,153.0,0.0,186.26,70.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-02-17,0.0,0.0,130.5,0.0,186.3,70.5,유입량 과거 상위 25%
1012110,소양강,2024-02-18,6.0,38.0,99.5,146.63,186.31,70.5,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-02-19,3.0,44.0,387.25,0.0,186.51,70.9,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-02-20,0.0,3.0,189.55,0.0,186.9,71.7,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-02-21,0.0,0.0,255.5,0.0,186.98,71.8,유입량 과거 상위 25%
1012110,소양강,2024-02-22,0.0,0.0,177.5,0.0,187.3,72.4,유입량 과거 상위 25%
1012110,소양강,2024-02-23,0.0,0.0,214.34,0.0,187.41,72.6,유입량 과거 상위 25%
1012110,소양강,2024-02-24,0.0,0.0,456.25,0.0,187.48,72.8,유입량 과거 상위 25%
1012110,소양강,2024-02-27,0.0,0.0,103.5,0.0,187.69,73.2,유입량 과거 상위 25%
1012110,소양강,2024-02-28,0.0,0.0,127.44,81.94,187.73,73.3,유입량 과거 상위 25%
1012110,소양강,2024-02-29,0.0,0.0,65.57,0.0,187.76,73.3,유입량 과거 상위 25%
1012110,소양강,2024-03-01,0.0,0.0,125.75,0.0,187.81,73.4,유입량 과거 상위 25%
1012110,소양강,2024-03-02,0.0,0.0,97.5,0.0,187.84,73.5,유입량 과거 상위 25%
1012110,소양강,2024-03-03,0.0,0.0,37.75,0.0,187.84,73.5,유입량 과거 상위 25%
1012110,소양강,2024-03-04,0.0,0.0,122.75,0.0,187.89,73.6,유입량 과거 상위 25%
1012110,소양강,2024-03-05,0.0,0.0,99.25,0.0,187.94,73.7,유입량 과거 상위 25%
1012110,소양강,2024-03-06,0.0,0.0,47.25,0.0,187.96,73.7,유입량 과거 상위 25%
1012110,소양강,2024-03-08,0.0,0.0,153.0,0.0,188.02,73.8,유입량 과거 상위 25%
1012110,소양강,2024-03-09,0.0,0.0,50.5,0.0,188.05,73.9,유입량 과거 상위 25%
1012110,소양강,2024-03-10,0.0,0.0,61.8,0.0,188.06,73.9,유입량 과거 상위 25%
1012110,소양강,2024-03-11,0.0,0.0,4.75,0.0,188.08,73.9,유입량 과거 상위 25%
1012110,소양강,2024-03-12,0.0,0.0,55.39,0.0,188.1,74.0,유입량 과거 상위 25%
1012110,소양강,2024-03-13,0.0,0.0,56.23,100.7,188.08,73.9,유입량 과거 상위 25%
1012110,소양강,2024-03-14,0.0,0.0,80.5,0.0,188.06,73.9,유입량 과거 상위 25%
1012110,소양강,2024-03-15,0.0,0.0,121.5,0.0,188.06,73.9,유입량 과거 상위 25%
1012110,소양강,2024-03-16,0.0,0.0,116.06,0.0,188.15,74.1,유입량 과거 상위 25%
1012110,소양강,2024-03-17,0.0,0.0,101.25,0.0,188.21,74.2,유입량 과거 상위 25%
1012110,소양강,2024-03-18,0.0,0.0,133.0,0.0,188.35,74.5,유입량 과거 상위 25%
1012110,소양강,2024-03-19,1.0,1.0,54.0,0.0,188.46,74.7,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-03-20,0.0,1.0,109.75,0.0,188.53,74.8,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-03-21,0.0,0.0,65.25,0.0,188.54,74.9,유입량 과거 상위 25%
1012110,소양강,2024-03-22,5.0,26.0,119.5,83.99,188.66,75.1,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-03-23,0.0,26.0,119.75,41.87,188.76,75.3,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-03-24,0.0,0.0,207.75,0.0,188.92,75.6,유입량 과거 상위 25%
1012110,소양강,2024-03-25,0.0,0.0,115.5,0.0,189.04,75.8,유입량 과거 상위 25%
1012110,소양강,2024-03-26,0.0,0.0,152.49,89.74,189.21,76.2,유입량 과거 상위 25%
1012110,소양강,2024-03-27,0.0,0.0,109.57,0.0,189.29,76.3,유입량 과거 상위 25%
1012110,소양강,2024-03-28,0.0,0.0,88.75,0.0,189.42,76.6,유입량 과거 상위 25%
1012110,소양강,2024-03-29,0.0,0.0,150.0,1.0,189.61,77.0,유입량 과거 상위 25%
1012110,소양강,2024-03-30,0.0,0.0,19.49,0.0,189.77,77.3,유입량 과거 상위 25%
1012110,소양강,2024-03-31,0.0,0.0,88.75,1.0,189.81,77.4,유입량 과거 상위 25%
1012110,소양강,2024-04-01,0.0,0.0,113.86,107.36,189.89,77.6,유입량 과거 상위 25%
1012110,소양강,2024-04-02,0.0,0.0,79.89,0.0,189.87,77.5,유입량 과거 상위 25%
1012110,소양강,2024-04-03,0.0,0.0,151.12,98.03,189.83,77.4,유입량 과거 상위 25%
1012110,소양강,2024-04-04,0.0,0.0,75.76,101.76,189.82,77.4,유입량 과거 상위 25%
1012110,소양강,2024-04-05,0.0,0.0,97.62,100.87,189.78,77.3,유입량 과거 상위 25%
1012110,소양강,2024-04-07,0.0,0.0,98.46,0.0,189.71,77.2,유입량 과거 상위 25%
1012110,소양강,2024-04-08,0.0,0.0,66.92,0.0,189.67,77.1,유입량 과거 상위 25%
1012110,소양강,2024-04-10,0.0,0.0,95.98,0.0,189.37,76.5,유입량 과거 상위 25%
1012110,소양강,2024-04-11,2.0,4.0,0.0,194.42,189.31,76.4,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-04-12,0.0,4.0,0.0,204.72,189.13,76.0,최근 24시간 누적강수
1012110,소양강,2024-04-13,0.0,0.0,28.39,0.0,188.84,75.4,유입량 과거 상위 25%
1012110,소양강,2024-04-14,0.0,0.0,77.24,0.0,188.64,75.1,유입량 과거 상위 25%
1012110,소양강,2024-04-15,3.0,15.0,0.0,205.88,188.42,74.6,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-04-16,0.0,15.0,0.0,0.0,188.19,74.2,최근 24시간 누적강수
1012110,소양강,2024-04-17,0.0,0.0,153.54,0.0,187.97,73.7,유입량 과거 상위 25%
1012110,소양강,2024-04-18,0.0,0.0,66.43,0.0,187.72,73.2,유입량 과거 상위 25%
1012110,소양강,2024-04-20,3.0,17.0,66.86,207.65,187.21,72.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-04-21,0.0,17.0,39.78,0.0,187.02,71.9,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-04-22,0.0,0.0,99.86,0.0,186.71,71.3,유입량 과거 상위 25%
1012110,소양강,2024-04-23,2.0,6.0,0.0,182.68,186.35,70.6,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-04-24,2.0,11.0,60.08,213.18,186.28,70.5,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-04-25,0.0,3.0,91.01,0.0,186.03,70.0,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-04-28,0.0,0.0,130.46,0.0,185.04,68.1,유입량 과거 상위 25%
1012110,소양강,2024-04-29,0.0,0.0,18.34,0.0,184.84,67.8,유입량 과거 상위 25%
1012110,소양강,2024-04-30,0.0,0.0,111.0,0.0,184.49,67.1,유입량 과거 상위 25%
1012110,소양강,2024-05-01,0.0,0.0,9.44,0.0,184.32,66.8,유입량 과거 상위 25%
1012110,소양강,2024-05-02,0.0,0.0,35.89,169.66,184.1,66.4,유입량 과거 상위 25%
1012110,소양강,2024-05-03,0.0,0.0,24.89,0.0,183.85,65.9,유입량 과거 상위 25%
1012110,소양강,2024-05-04,1.0,1.0,18.25,0.0,183.61,65.5,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-05-05,11.0,80.0,0.0,167.54,183.36,65.1,"관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-05-06,1.0,76.0,88.68,175.14,183.13,64.7,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1012110,소양강,2024-05-07,0.0,5.0,23.85,216.97,182.97,64.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-05-08,0.0,0.0,100.51,100.51,182.91,64.2,유입량 과거 상위 25%
1012110,소양강,2024-05-09,0.0,0.0,93.44,0.0,182.86,64.2,유입량 과거 상위 25%
1012110,소양강,2024-05-10,0.0,0.0,75.47,169.97,182.7,63.9,유입량 과거 상위 25%
1012110,소양강,2024-05-11,5.0,26.0,82.0,171.13,182.53,63.6,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-05-12,0.0,26.0,87.38,216.06,182.4,63.4,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-05-13,0.0,0.0,70.41,0.0,182.18,63.0,유입량 과거 상위 25%
1012110,소양강,2024-05-14,0.0,0.0,156.97,187.52,181.97,62.6,유입량 과거 상위 25%
1012110,소양강,2024-05-15,5.0,37.0,239.73,144.59,181.8,62.3,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-05-16,0.0,37.0,0.0,208.16,181.63,62.0,최근 24시간 누적강수
1012110,소양강,2024-05-17,0.0,0.0,178.25,185.25,181.58,61.9,유입량 과거 상위 25%
1012110,소양강,2024-05-18,0.0,0.0,144.56,215.18,181.46,61.7,유입량 과거 상위 25%
1012110,소양강,2024-05-19,0.0,0.0,0.35,0.0,181.17,61.2,유입량 과거 상위 25%
1012110,소양강,2024-05-20,0.0,0.0,8.16,0.0,181.07,61.0,유입량 과거 상위 25%
1012110,소양강,2024-05-21,0.0,0.0,73.86,0.0,180.77,60.5,유입량 과거 상위 25%
1012110,소양강,2024-05-22,0.0,0.0,9.37,0.0,180.69,60.4,유입량 과거 상위 25%
1012110,소양강,2024-05-23,0.0,0.0,36.39,0.0,180.51,60.1,유입량 과거 상위 25%
1012110,소양강,2024-05-24,0.0,0.0,45.85,0.0,180.38,59.8,유입량 과거 상위 25%
1012110,소양강,2024-05-25,0.0,0.0,10.54,0.0,180.03,59.2,유입량 과거 상위 25%
1012110,소양강,2024-05-26,12.0,38.0,15.69,156.55,179.84,58.9,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-05-27,0.0,38.0,44.65,202.26,179.68,58.7,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-05-28,0.0,0.0,64.14,0.0,179.42,58.2,유입량 과거 상위 25%
1012110,소양강,2024-05-29,0.0,0.0,33.81,164.31,178.94,57.4,유입량 과거 상위 25%
1012110,소양강,2024-05-31,0.0,0.0,3.22,166.93,178.56,56.8,유입량 과거 상위 25%
1012110,소양강,2024-06-01,2.0,11.0,54.73,101.02,178.28,56.3,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-06-02,7.0,11.0,17.74,111.4,178.13,56.1,"최근 24시간 누적강수, 유입량 과거 상위 25%, 관측 강수 발생"
1012110,소양강,2024-06-03,0.0,7.0,22.43,0.0,177.96,55.8,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-06-06,0.0,0.0,20.22,100.22,177.44,55.0,유입량 과거 상위 25%
1012110,소양강,2024-06-07,2.0,5.0,52.42,99.92,177.2,54.6,"유입량 과거 상위 25%, 관측 강수 발생, 최근 24시간 누적강수"
1012110,소양강,2024-06-08,5.0,19.0,89.68,99.92,177.15,54.5,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-06-09,0.0,12.0,49.53,100.53,177.0,54.3,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-06-10,0.0,0.0,44.32,100.32,176.82,54.0,유입량 과거 상위 25%
1012110,소양강,2024-06-11,0.0,0.0,30.71,0.0,176.7,53.8,유입량 과거 상위 25%
1012110,소양강,2024-06-13,0.0,0.0,57.96,1.0,176.57,53.6,유입량 과거 상위 25%
1012110,소양강,2024-06-14,0.0,0.0,74.96,0.0,176.46,53.4,유입량 과거 상위 25%
1012110,소양강,2024-06-15,4.0,14.0,55.25,1.0,176.44,53.4,"관측 강수 발생, 최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-06-16,0.0,14.0,58.8,1.0,176.37,53.3,"최근 24시간 누적강수, 유입량 과거 상위 25%"
1012110,소양강,2024-06-17,0.0,0.0,38.75,83.65,176.3,53.2,유입량 과거 상위 25%
1012110,소양강,2024-06-18,0.0,0.0,1.0,1.0,176.23,53.1,유입량 과거 상위 25%
1012110,소양강,2024-06-20,0.0,0.0,3.5,1.0,176.09,52.9,유입량 과거 상위 25%
1012110,소양강,2024-06-21,0.0,0.0,63.57,83.57,175.99,52.7,유입량 과거 상위 25%
